 Zr Density=6.506 Thickness=0.1 microns
 Photon Energy (eV), Transmission
    10.000      0.77485E-06
    10.475      0.10204E-05
    10.950      0.13208E-05
    11.425      0.18308E-05
    11.900      0.26792E-05
    12.375      0.41996E-05
    12.850      0.69284E-05
    13.325      0.11011E-04
    13.800      0.20059E-04
    14.275      0.41636E-04
    14.750      0.80511E-04
    15.225      0.17894E-03
    15.700      0.45603E-03
    16.175      0.10258E-02
    16.650      0.20767E-02
    17.125      0.38456E-02
    17.600      0.66007E-02
    18.075      0.10619E-01
    18.550      0.16157E-01
    19.025      0.23434E-01
    19.500      0.32608E-01
    19.975      0.43767E-01
    20.450      0.56932E-01
    20.925      0.72058E-01
    21.400      0.89034E-01
    21.875      0.10758    
    22.350      0.12487    
    22.825      0.14073    
    23.300      0.15717    
    23.775      0.17409    
    24.250      0.19138    
    24.725      0.20896    
    25.200      0.22163    
    25.675      0.22903    
    26.150      0.22555    
    26.625      0.17676    
    27.100      0.50482E-01
    27.575      0.80281E-02
    28.050      0.43556E-02
    28.525      0.26107E-02
    29.000      0.17281E-02
    29.475      0.12607E-02
    29.950      0.91037E-03
    30.425      0.65062E-03
    30.900      0.46012E-03
    31.375      0.30622E-03
    31.850      0.16529E-03
    32.325      0.78633E-04
    32.800      0.35542E-04
    33.275      0.15223E-04
    33.750      0.61611E-05
    34.225      0.23495E-05
    34.700      0.10483E-05
    35.175      0.71885E-06
    35.650      0.67772E-06
    36.125      0.63929E-06
    36.600      0.61859E-06
    37.075      0.72291E-06
    37.550      0.85253E-06
    38.025      0.10017E-05
    38.500      0.11725E-05
    38.975      0.14251E-05
    39.450      0.18335E-05
    39.925      0.24262E-05
    40.400      0.31815E-05
    40.875      0.41352E-05
    41.350      0.54402E-05
    41.825      0.74332E-05
    42.300      0.11116E-04
    42.775      0.16327E-04
    43.250      0.23577E-04
    43.725      0.33503E-04
    44.200      0.46890E-04
    44.675      0.73033E-04
    45.150      0.11910E-03
    45.625      0.19885E-03
    46.100      0.32093E-03
    46.575      0.50195E-03
    47.050      0.76259E-03
    47.525      0.11278E-02
    48.000      0.16270E-02
    48.475      0.22936E-02
    48.950      0.31645E-02
    49.425      0.42802E-02
    49.900      0.56831E-02
    50.375      0.74167E-02
    50.850      0.95255E-02
    51.325      0.12053E-01
    51.800      0.15040E-01
    52.275      0.18526E-01
    52.750      0.22545E-01
    53.225      0.27128E-01
    53.700      0.32328E-01
    54.175      0.38308E-01
    54.650      0.45155E-01
    55.125      0.52956E-01
    55.600      0.61519E-01
    56.075      0.70840E-01
    56.550      0.80903E-01
    57.025      0.91687E-01
    57.500      0.10316    
    57.975      0.11530    
    58.450      0.12806    
    58.925      0.14139    
    59.400      0.15526    
    59.875      0.16960    
    60.350      0.18438    
    60.825      0.19953    
    61.300      0.21501    
    61.775      0.23077    
    62.250      0.24676    
    62.725      0.26291    
    63.200      0.27920    
    63.675      0.29558    
    64.150      0.31199    
    64.625      0.32841    
    65.100      0.34478    
    65.575      0.36109    
    66.050      0.37729    
    66.525      0.39336    
    67.000      0.40927    
    67.475      0.42499    
    67.950      0.44051    
    68.425      0.45580    
    68.900      0.47085    
    69.375      0.48141    
    69.850      0.49178    
    70.325      0.50150    
    70.800      0.51097    
    71.275      0.52029    
    71.750      0.52947    
    72.225      0.53849    
    72.700      0.54737    
    73.175      0.55609    
    73.650      0.56466    
    74.125      0.57309    
    74.600      0.58136    
    75.075      0.58948    
    75.550      0.59746    
    76.025      0.60528    
    76.500      0.61260    
    76.975      0.61850    
    77.450      0.62430    
    77.925      0.62916    
    78.400      0.63378    
    78.875      0.63833    
    79.350      0.64282    
    79.825      0.64724    
    80.300      0.65159    
    80.775      0.65588    
    81.250      0.65927    
    81.725      0.66158    
    82.200      0.66387    
    82.675      0.66609    
    83.150      0.66829    
    83.625      0.67046    
    84.100      0.67261    
    84.575      0.67474    
    85.050      0.67685    
    85.525      0.67894    
    86.000      0.68100    
    86.475      0.68304    
    86.950      0.68506    
    87.425      0.68707    
    87.900      0.68907    
    88.375      0.69105    
    88.850      0.69301    
    89.325      0.69495    
    89.800      0.69686    
    90.275      0.69876    
    90.750      0.70064    
    91.225      0.70250    
    91.700      0.70435    
    92.175      0.70617    
    92.650      0.70798    
    93.125      0.70977    
    93.600      0.71154    
    94.075      0.71325    
    94.550      0.71487    
    95.025      0.71647    
    95.500      0.71760    
    95.975      0.71802    
    96.450      0.71843    
    96.925      0.71883    
    97.400      0.71924    
    97.875      0.71964    
    98.350      0.72004    
    98.825      0.72044    
    99.300      0.72084    
    99.775      0.72123    
    100.25      0.72162    
    100.72      0.72201    
    101.20      0.72237    
    101.67      0.72263    
    102.15      0.72288    
    102.62      0.72310    
    103.10      0.72263    
    103.57      0.72216    
    104.05      0.72169    
    104.53      0.72123    
    105.00      0.72076    
    105.47      0.72030    
    105.95      0.71983    
    106.42      0.71937    
